,trade_date,Close_to_Close_Vol,EWMA_Vol,Parkinson_Vol,Garman_Klass_Vol,Rogers_Satchell_Vol,Yang_Zhang_Vol
0,2014-01-02,0.08421494,0.08137773,0.08329674,,0.08067514,
1,2014-01-03,0.08754499,0.08837261,0.08392497,0.0812968,0.08210078,0.10315231
2,2014-01-06,0.09031265,0.09464644,0.08469456,0.07973216,0.07997678,0.10143175
3,2014-01-07,0.08647109,0.09575086,0.08332132,0.0798409,0.08151677,0.10330186
4,2014-01-08,0.08371025,0.09290702,0.08305506,0.08006372,0.0817809,0.10354011
5,2014-01-09,0.08360815,0.09047482,0.0910274,0.09130852,0.09346512,0.11157548
6,2014-01-10,0.08408577,0.08989981,0.09374158,0.09460569,0.09947106,0.1159725
7,2014-01-13,0.0834479,0.08963278,0.09565609,0.09660632,0.10091613,0.11715669
8,2014-01-14,0.07882753,0.08996178,0.09975932,0.10203622,0.10891272,0.1246997
9,2014-01-15,0.07666489,0.08805492,0.0976877,0.10060853,0.10862769,0.12472175
10,2014-01-16,0.08395626,0.08978629,0.0981462,0.100512,0.1091186,0.12436947
11,2014-01-17,0.08379885,0.08759681,0.09872467,0.10150679,0.11092326,0.1253743
12,2014-01-20,0.08049761,0.08496597,0.09549241,0.09902423,0.10874502,0.12251385
13,2014-01-21,0.09189368,0.10298277,0.1027013,0.10336434,0.11263443,0.12644757
14,2014-01-22,0.0903037,0.10073762,0.10472333,0.1059617,0.11497551,0.13073298
15,2014-01-23,0.09508352,0.10049699,0.10418474,0.10444002,0.11422239,0.13084607
16,2014-01-24,0.09742475,0.09833976,0.10457631,0.10499159,0.11546586,0.13185181
17,2014-01-27,0.09405952,0.09626931,0.1057859,0.10685191,0.11729078,0.1332766
18,2014-01-28,0.09376172,0.09398988,0.10547691,0.10626691,0.11667288,0.13374858
19,2014-01-29,0.09369684,0.09179711,0.10557199,0.10640804,0.11749751,0.13450213
20,2014-01-30,0.09170651,0.09447523,0.10810646,0.108874,0.11950942,0.13591345
21,2014-02-07,0.09031759,0.09295193,0.10777317,0.10941349,0.11941542,0.13699861
22,2014-02-10,0.10625047,0.10649734,0.1089112,0.10844304,0.11856993,0.134907
23,2014-02-11,0.10481633,0.10831678,0.11007135,0.11072401,0.11832814,0.12912876
24,2014-02-12,0.10102926,0.10498268,0.10879942,0.11110134,0.11872474,0.1287365
25,2014-02-13,0.10067433,0.10480112,0.10646868,0.10809092,0.11599236,0.12486311
26,2014-02-14,0.10107218,0.10413728,0.10743012,0.10872763,0.11728561,0.12678468
27,2014-02-17,0.1014517,0.10158429,0.10296316,0.10248391,0.11067837,0.12075418
28,2014-02-18,0.10485424,0.10641629,0.10324122,0.10111263,0.10651989,0.11748971
29,2014-02-19,0.10435263,0.10319959,0.1034288,0.10199023,0.10665755,0.11982647
30,2014-02-20,0.10448212,0.102969,0.10052377,0.09780389,0.09988984,0.11436385
31,2014-02-21,0.10452351,0.09982703,0.10043497,0.09789317,0.09999979,0.11437305
32,2014-02-24,0.12511305,0.13702561,0.12075779,0.11538076,0.11941434,0.13407812
33,2014-02-25,0.12602333,0.13644139,0.12119687,0.11491603,0.11836826,0.13975807
34,2014-02-26,0.12618265,0.13224738,0.12352763,0.11831842,0.12179319,0.14264461
35,2014-02-27,0.11885807,0.13001886,0.11820159,0.11482257,0.11842137,0.13867072
36,2014-02-28,0.1190893,0.12606979,0.11638286,0.11243961,0.1165228,0.1354436
37,2014-03-03,0.11786032,0.12353701,0.11715127,0.11384062,0.11829708,0.1364937
38,2014-03-04,0.11690506,0.11995424,0.1162971,0.11278788,0.11691454,0.13539403
39,2014-03-05,0.12893871,0.12672091,0.11988527,0.11494679,0.11814185,0.13758403
40,2014-03-06,0.13210466,0.12510176,0.12166348,0.11696797,0.11880125,0.1398235
41,2014-03-07,0.13111447,0.12238635,0.12296284,0.11865554,0.1197802,0.14056927
42,2014-03-10,0.13544327,0.13030775,0.13205503,0.12939511,0.13388128,0.15445871
43,2014-03-11,0.13970906,0.12982454,0.13589342,0.13409383,0.1389528,0.15721721
44,2014-03-12,0.12669549,0.12652804,,,,
45,2014-03-13,0.12740879,0.1282914,,,,
46,2014-03-14,0.16878581,0.18762051,,,,
47,2014-03-17,0.17690932,0.18710756,,,,
48,2014-03-18,0.17745167,0.18138764,,,,
49,2014-03-19,0.17742361,0.1761639,,,,
50,2014-03-20,0.1769269,0.17110951,,,,
51,2014-03-21,0.18059064,0.16870898,,,,
52,2014-03-24,0.18418437,0.16734924,,,,
53,2014-03-25,0.19063091,0.16967178,,,,
54,2014-03-26,0.17158128,0.16498285,,,,
55,2014-03-27,0.16949561,0.16055302,,,,
56,2014-03-28,0.1767381,0.16701154,,,,
57,2014-03-31,0.1768206,0.16342533,,,,
58,2014-04-01,0.1865051,0.17061732,,,,
59,2014-04-02,0.18596673,0.16538379,,,,
60,2014-04-03,0.18935885,0.16520521,,,,
61,2014-04-04,0.18438531,0.16089836,,,,
62,2014-04-08,0.18586372,0.15982931,,,,
63,2014-04-09,0.19526652,0.17064676,,,,
64,2014-04-10,0.19004165,0.16568516,,,,
65,2014-04-11,0.1883115,0.16105286,0.14535308,,0.12185142,
66,2014-04-14,0.18933845,0.15780766,0.14286362,0.12275639,0.1202952,0.16436498
67,2014-04-15,0.18791724,0.15529004,0.14216174,0.12245075,0.1187515,0.16323748
68,2014-04-16,0.13855589,0.1509125,0.12986693,0.12665529,0.11899373,0.15028344
69,2014-04-17,0.1346707,0.1464517,0.12594208,0.12327425,0.12096601,0.1478748
70,2014-04-18,0.1416849,0.14945283,0.12471135,0.11890803,0.11648776,0.1431872
71,2014-04-21,0.14583961,0.15022854,0.12807034,0.12203787,0.11864067,0.14733708
72,2014-04-22,0.14622256,0.14650675,0.12898712,0.12320724,0.11876572,0.14692883
73,2014-04-23,0.14397912,0.14292226,0.12683387,0.1209042,0.11716398,0.14577325
74,2014-04-24,0.14310124,0.14198298,0.12590382,0.11990941,0.11688736,0.14354703
75,2014-04-25,0.13496585,0.13763557,0.12271441,0.1183036,0.11436168,0.13794047
76,2014-04-28,0.13737618,0.13961653,0.12324415,0.1171988,0.11338807,0.13712023
77,2014-04-29,0.13634534,0.1353719,0.12218069,0.11588689,0.11247572,0.13680293
78,2014-04-30,0.12151998,0.1327379,0.11883879,0.11515882,0.11124161,0.13273641
79,2014-05-05,0.12856997,0.14236676,0.11972491,0.11235771,0.11223245,0.13726448
80,2014-05-06,0.12109835,0.14059682,0.11586775,0.11098935,0.11150148,0.13408318
81,2014-05-07,0.12071514,0.13629412,0.1154435,0.11037369,0.11088213,0.13262545
82,2014-05-08,0.12178844,0.13968446,0.11632046,0.11104047,0.10891113,0.13087677
83,2014-05-09,0.13049246,0.14363695,0.11811974,0.11099557,0.10919205,0.1312184
84,2014-05-12,0.12758776,0.14112493,0.11576172,0.10842376,0.10656416,0.13038392
85,2014-05-13,0.11899302,0.13914611,0.1079214,0.10305208,0.10756805,0.13216469
86,2014-05-14,0.12512861,0.14011651,0.10659452,0.09916937,0.10410611,0.1267482
87,2014-05-15,0.12438343,0.13651298,0.11006607,0.10423464,0.10934475,0.13069483
88,2014-05-16,0.12184509,0.13233572,0.11113817,0.10652428,0.11235362,0.13155412
89,2014-05-19,0.14454695,0.15458077,0.11956886,0.10998168,0.11506002,0.13792965
90,2014-05-20,0.14457663,0.1506868,0.11990622,0.11030807,0.11588226,0.14040192
91,2014-05-21,0.15606865,0.15996965,0.12043506,0.10547721,0.11171252,0.13909986
92,2014-05-22,0.15010528,0.15508955,0.11997047,0.10770594,0.1145508,0.14121231
93,2014-05-23,0.15167324,0.16031302,0.11988743,0.10551219,0.11263973,0.13782093
94,2014-05-26,0.15253248,0.15780566,0.11962397,0.10441008,0.11237669,0.1401377
95,2014-05-27,0.1591133,0.16069202,0.12420828,0.1087373,0.11588325,0.14274477
96,2014-05-28,0.15944813,0.15935545,0.12557451,0.11067322,0.11751427,0.14372607
97,2014-05-29,0.16017708,0.15667308,0.12671554,0.11157568,0.11802767,0.14543976
98,2014-05-30,0.154888,0.15215055,0.12758787,0.11498695,0.12193072,0.14744712
99,2014-06-03,0.15486446,0.14754505,0.13392828,0.12457184,0.13839256,0.15931422
100,2014-06-04,0.1595159,0.15662032,0.14035072,0.12998205,0.14341193,0.16445107
101,2014-06-05,0.14909398,0.16217317,0.14350652,0.13516798,0.14569434,0.16776516
102,2014-06-06,0.14342607,0.15800972,0.14357654,0.13576985,0.14630414,0.16854021
103,2014-06-09,0.1445465,0.1534978,0.14443371,0.13691758,0.14684943,0.16859323
104,2014-06-10,0.13275547,0.14888543,0.14468864,0.13941397,0.15149019,0.17198914
105,2014-06-11,0.13551755,0.1457955,0.14410879,0.14051959,0.15248883,0.1729068
