,trade_date,Close_to_Close_Vol,EWMA_Vol,Parkinson_Vol,Garman_Klass_Vol,Rogers_Satchell_Vol,Yang_Zhang_Vol
0,2014-01-02,0.07342504,0.08450143,0.0700824,0.06798521,0.07022396,0.08782794
1,2014-01-03,0.07354688,0.08279161,0.0695993,0.06726041,0.06928434,0.08689233
2,2014-01-06,0.07462776,0.08075862,0.06866359,0.06581715,0.07050173,0.08577908
3,2014-01-07,0.08104965,0.08947233,0.07261119,0.06759231,0.07164367,0.08734594
4,2014-01-08,0.09016147,0.10151242,0.08239275,0.07687136,0.07899301,0.09852208
5,2014-01-09,0.09208197,0.09922695,0.08299417,0.07750406,0.08019124,0.1013237
6,2014-01-10,0.09357617,0.09717445,0.0911948,0.08907222,0.09525543,0.11216607
7,2014-01-13,0.09481067,0.09791976,0.09454188,0.09267171,0.09848513,0.11466388
8,2014-01-14,0.09550315,0.09805358,0.09521644,0.09268147,0.09897348,0.11669391
9,2014-01-15,0.09619956,0.09536087,0.09566692,0.09323288,0.09955081,0.11713372
10,2014-01-16,0.09770397,0.09360258,0.09724439,0.09517682,0.10052385,0.11828215
11,2014-01-17,0.09761056,0.09244186,0.09907601,0.09729251,0.1029516,0.12067769
12,2014-01-20,0.09890316,0.09013663,0.09968879,0.09801948,0.10370902,0.12129783
13,2014-01-21,0.09921295,0.08736228,0.10008228,0.09876534,0.10462863,0.12187991
14,2014-01-22,0.09920897,0.08467906,0.1003601,0.09915554,0.10445954,0.12248537
15,2014-01-23,0.09875879,0.08228629,0.10023664,0.09905869,0.10418811,0.12244433
16,2014-01-24,0.09888507,0.08111383,0.10153705,0.10068897,0.10542608,0.12351519
17,2014-01-27,0.09997571,0.07901145,0.10169438,0.10087514,0.10575053,0.12370105
18,2014-01-28,0.1024436,0.0796113,0.10190188,0.10122576,0.10692777,0.12577731
19,2014-01-29,0.08588112,0.07767467,0.09182731,0.09419369,0.09964783,0.11583771
20,2014-01-30,0.08201201,0.07530993,0.08925021,0.09163109,0.09679662,0.10985246
21,2014-02-07,0.08075573,0.07704273,0.08891941,0.09168762,0.09690876,0.10959259
22,2014-02-10,0.08466492,0.08215202,0.08940084,0.0905794,0.09628178,0.11008171
23,2014-02-11,0.08685707,0.08273489,0.0947583,0.09730657,0.10584498,0.117658
24,2014-02-12,0.08613884,0.08151952,0.09438986,0.09661078,0.10522344,0.11716503
25,2014-02-13,0.08222422,0.08139946,0.09230892,0.09606363,0.105792,0.11691408
26,2014-02-14,0.07327165,0.08416846,0.08546006,0.08998813,0.10055637,0.10782224
27,2014-02-17,0.07308234,0.08241336,0.08580463,0.09048771,0.1001746,0.10585784
28,2014-02-18,0.07229442,0.08036026,0.07745325,0.07957114,0.08615254,0.09488847
29,2014-02-19,0.07016873,0.07963744,0.07405249,0.07579809,0.08283324,0.09210344
30,2014-02-20,0.06868073,0.07856465,0.07250422,0.07446183,0.08103113,0.08883959
31,2014-02-21,0.06825031,0.07620316,0.07135221,0.07300869,0.07918043,0.08727763
32,2014-02-24,0.07449615,0.08231617,0.07191457,0.07157298,0.07766125,0.08608013
33,2014-02-25,0.07288673,0.07993523,0.06978152,0.06919472,0.07465937,0.08443525
34,2014-02-26,0.08080528,0.08799524,0.07513921,0.07340333,0.08220867,0.09356357
35,2014-02-27,0.08506515,0.09148396,0.07806386,0.07544415,0.08568659,0.10046186
36,2014-02-28,0.13848273,0.15740988,0.11620536,0.10518322,0.10695395,0.12637587
37,2014-03-03,0.16206202,0.17588864,0.12797611,0.11330834,0.11085043,0.12993006
38,2014-03-04,0.16292784,0.17193263,0.12960525,0.11549617,0.1139561,0.13868047
39,2014-03-05,0.16373569,0.16724047,0.12996063,0.11587602,0.11494099,0.13993404
40,2014-03-06,0.16321844,0.16270948,0.13077831,0.11748194,0.11623914,0.1406314
41,2014-03-07,0.16329377,0.1580255,0.13179816,0.11902376,0.11838867,0.1431043
42,2014-03-10,0.17163631,0.16645065,0.13649417,0.12117726,0.12297207,0.15008845
43,2014-03-11,0.16927452,0.16159277,0.13825054,0.12451559,0.12589163,0.15282128
44,2014-03-12,0.16613402,0.16029152,0.13950709,0.12645433,0.12915579,0.15588389
45,2014-03-13,0.16834766,0.15701889,0.13833839,0.12464588,0.12489894,0.15282722
46,2014-03-14,0.1671407,0.15218982,0.13847019,0.12509687,0.12504986,0.15292377
47,2014-03-17,0.16753851,0.14768257,0.13839223,0.12536032,0.12511413,0.15302766
48,2014-03-18,0.16450466,0.14323,0.13797289,0.1256822,0.12601651,0.15367369
49,2014-03-19,0.1653526,0.13915838,,,,
50,2014-03-20,0.16558226,0.13488092,,,,
51,2014-03-21,0.16476243,0.13100196,,,,
52,2014-03-24,0.16470513,0.12754198,,,,
53,2014-03-25,0.16746099,0.13196544,,,,
54,2014-03-26,0.16612904,0.12790981,,,,
55,2014-03-27,0.17031021,0.13479521,,,,
56,2014-03-28,0.16873788,0.1308577,,,,
57,2014-03-31,0.17280134,0.13354837,,,,
58,2014-04-01,0.13118646,0.12980874,,,,
59,2014-04-02,0.10483235,0.1269854,,,,
60,2014-04-03,0.10278142,0.12507056,,,,
61,2014-04-04,0.10310654,0.12228233,,,,
62,2014-04-08,0.13343064,0.14971233,,,,
63,2014-04-09,0.13547118,0.14873984,,,,
64,2014-04-10,0.12369467,0.14429031,,,,
65,2014-04-11,0.12422895,0.14060758,,,,
66,2014-04-14,0.12050028,0.13647386,,,,
67,2014-04-15,0.11979385,0.13335066,,,,
68,2014-04-16,0.11984245,0.12938679,,,,
