,trade_date,Close_to_Close_Vol,EWMA_Vol,Parkinson_Vol,Garman_Klass_Vol,Rogers_Satchell_Vol,Yang_Zhang_Vol
0,2014-01-02,0.17228792,0.16996116,0.17426752,0.1726104,0.16376772,0.19763429
1,2014-01-03,0.18983874,0.19891438,0.1785446,0.1701508,0.16350201,0.20275386
2,2014-01-06,0.19270012,0.21077502,0.18199242,0.16996531,0.16342767,0.21149791
3,2014-01-07,0.20315069,0.22687865,0.1898583,0.17495751,0.17000289,0.22350009
4,2014-01-08,0.19763645,0.22068263,0.18931119,0.17445481,0.16964196,0.22665875
5,2014-01-09,0.18943984,0.2157043,0.19506239,0.18493362,0.18156995,0.23214906
6,2014-01-10,0.19237055,0.20960447,0.1976934,0.18862984,0.18493033,0.23507
7,2014-01-13,0.21410894,0.24465543,0.21368196,0.19901594,0.1839283,0.23867747
8,2014-01-14,0.21389303,0.25614382,0.21894022,0.2068485,0.18991986,0.24295876
9,2014-01-15,0.21381113,0.24887778,0.21869623,0.20787661,0.18995242,0.24432671
10,2014-01-16,0.21791319,0.24194078,0.2186867,0.20783791,0.19219185,0.24485109
11,2014-01-17,0.2136814,0.23631246,0.21481101,0.20573359,0.19514968,0.24366125
12,2014-01-20,0.22165178,0.23375567,0.21873259,0.21179139,0.19879357,0.24247786
13,2014-01-21,0.23025325,0.24574897,0.223927,0.21337108,0.19924065,0.24133399
14,2014-01-22,0.23653224,0.24136718,0.22703219,0.21804604,0.20399285,0.24436376
15,2014-01-23,0.23305564,0.23404452,0.22369108,0.21638437,0.20388054,0.24093712
16,2014-01-24,0.23269157,0.22685268,0.2249578,0.21950825,0.20607145,0.24067801
17,2014-01-27,0.25569224,0.26562477,0.23036736,0.21285728,0.20445061,0.24525245
18,2014-01-28,0.26022313,0.27087161,0.23715318,0.21836807,0.21011741,0.25828786
19,2014-01-29,0.25933036,0.26260858,0.23671076,0.2178024,0.20842348,0.25883123
20,2014-01-30,0.25941923,0.25748665,0.2368475,0.2178217,0.21007299,0.26035954
21,2014-02-07,0.2594742,0.25059959,0.24382157,0.22836743,0.22608372,0.27237898
22,2014-02-10,0.29024119,0.27202727,0.25078921,0.22930945,0.22909274,0.27887593
23,2014-02-11,0.27907385,0.26430278,0.2470819,0.2313555,0.22898633,0.27550923
24,2014-02-12,0.27263052,0.25646695,0.24646118,0.23485815,0.23273711,0.27221299
25,2014-02-13,0.26332344,0.25195544,0.2391327,0.22925062,0.22792455,0.26271711
26,2014-02-14,0.26389077,0.24431601,0.23821943,0.22811351,0.22670401,0.2588437
27,2014-02-17,0.31119772,0.29798719,0.24768792,0.22171948,0.21771701,0.26087186
28,2014-02-18,0.31326599,0.29362248,0.24956677,0.22295561,0.21842837,0.26353795
29,2014-02-19,0.29123796,0.28484181,0.23559133,0.21366041,0.21998844,0.26164908
30,2014-02-20,0.3047659,0.31544523,0.24363739,0.21671885,0.22331176,0.26931774
31,2014-02-21,0.30486706,0.30574664,0.24190774,0.21421975,0.22046813,0.27109657
32,2014-02-24,0.34149458,0.35440285,0.2586446,0.21600625,0.21880738,0.28043544
33,2014-02-25,0.34281496,0.3482204,0.26111488,0.21849456,0.21932081,0.29282231
34,2014-02-26,0.34003105,0.33855705,0.25866101,0.21540107,0.21808993,0.29152615
35,2014-02-27,0.34032562,0.34216471,0.2591233,0.21594174,0.22206203,0.29517823
36,2014-02-28,0.34140462,0.33482083,0.26033042,0.21754715,0.22955046,0.29997149
37,2014-03-03,0.34125654,0.32673471,,,,
38,2014-03-04,0.34045025,0.3188393,,,,
39,2014-03-05,0.34787365,0.33555272,,,,
40,2014-03-06,0.34209845,0.32526594,,,,
41,2014-03-07,0.34329786,0.3190776,,,,
42,2014-03-10,0.35945037,0.33866081,,,,
43,2014-03-11,0.40484658,0.38310237,,,,
44,2014-03-12,0.40918839,0.39639888,,,,
45,2014-03-13,0.40963335,0.38464622,,,,
46,2014-03-14,0.40993903,0.37362849,,,,
47,2014-03-17,0.43987407,0.40992926,,,,
48,2014-03-18,0.43950465,0.39773389,,,,
49,2014-03-19,0.4140274,0.39571658,,,,
50,2014-03-20,0.41285037,0.38415833,,,,
51,2014-03-21,0.41236407,0.37422083,,,,
52,2014-03-24,0.39775294,0.36601078,,,,
53,2014-03-25,0.40428624,0.36233407,,,,
54,2014-03-26,0.36653388,0.35119155,,,,
55,2014-03-27,0.36433216,0.34235408,,,,
56,2014-03-28,0.36937964,0.34058161,,,,
57,2014-03-31,0.35745044,0.33049523,,,,
58,2014-04-01,0.35602588,0.320477,0.32926519,,0.34094216,
59,2014-04-02,0.35937853,0.31706743,0.33925512,0.33393091,0.35219204,0.4357176
60,2014-04-03,0.35845163,0.30845059,0.3336464,0.32630047,0.3460725,0.43230944
61,2014-04-04,0.34090472,0.29902438,0.32758495,0.32535787,0.34142062,0.4268657
62,2014-04-08,0.34626222,0.29909883,0.32943797,0.32553079,0.34123472,0.42510421
63,2014-04-09,0.35669518,0.30854932,0.32677601,0.31783094,0.33194305,0.4185281
64,2014-04-10,0.33729571,0.3038758,0.32952292,0.32892641,0.33259037,0.39364795
65,2014-04-11,0.2909321,0.29578075,0.31921593,0.33168471,0.3339997,0.38716776
66,2014-04-14,0.26130293,0.28717885,0.30155186,0.31671751,0.3312081,0.36737222
67,2014-04-15,0.26188193,0.27943997,0.30204175,0.3172411,0.33065094,0.35943295
68,2014-04-16,0.26153185,0.27086779,0.2968411,0.31064007,0.32215825,0.35182136
69,2014-04-17,0.20791736,0.2690716,0.27876145,0.30291044,0.31508676,0.33979761
70,2014-04-18,0.24957379,0.30687075,0.28834892,0.30300277,0.3129199,0.34089614
71,2014-04-21,0.23946978,0.30708837,0.28402821,0.29833519,0.30770426,0.34551717
72,2014-04-22,0.24171345,0.29847809,0.28148007,0.29495608,0.30744959,0.34241576
73,2014-04-23,0.24118492,0.28930536,0.28051653,0.29437057,0.30831675,0.34117978
74,2014-04-24,0.23587813,0.28068126,0.26854416,0.2796318,0.29408012,0.32946743
75,2014-04-25,0.22202019,0.27247359,0.2615566,0.2730702,0.28717543,0.32136354
76,2014-04-28,0.24737411,0.28558298,0.27034477,0.27861487,0.29080205,0.32373618
77,2014-04-29,0.25065162,0.27974079,0.26150525,0.26650246,0.26564125,0.3052085
78,2014-04-30,0.24091204,0.27702008,0.25901664,0.26457496,0.2645461,0.30299115
79,2014-05-05,0.240069,0.2685806,0.25683637,0.26173085,0.26130213,0.29828948
80,2014-05-06,0.24436154,0.27144293,0.26007164,0.26293609,0.26081743,0.29858489
81,2014-05-07,0.24176182,0.26309247,0.24375822,0.24272268,0.23953396,0.28460156
82,2014-05-08,0.24320064,0.25963096,0.24378623,0.24175551,0.23619608,0.27797928
83,2014-05-09,0.24288443,0.25494841,0.24463751,0.24196737,0.23541925,0.27954827
84,2014-05-12,0.24617465,0.26106331,0.24569008,0.24246896,0.23878406,0.2820536
85,2014-05-13,0.23557029,0.25377092,0.23547111,0.23473493,0.23660394,0.28315791
86,2014-05-14,0.23812105,0.25010422,0.2309765,0.22899992,0.23290896,0.27409809
87,2014-05-15,0.24112199,0.24888352,0.2322494,0.22924113,0.23250359,0.2722909
88,2014-05-16,0.24806163,0.25364042,0.23283984,0.22635217,0.23158468,0.27502357
89,2014-05-19,0.30917572,0.31764874,0.25355258,0.23163601,0.2327382,0.28011135
90,2014-05-20,0.30929592,0.30829576,0.25392307,0.23204468,0.23250282,0.28670558
91,2014-05-21,0.30887117,0.30395193,0.25498202,0.23388204,0.2374653,0.29073607
92,2014-05-22,0.27554382,0.29561815,0.24205118,0.23064049,0.23694514,0.2785863
93,2014-05-23,0.26634901,0.28706209,0.24273032,0.23506092,0.23986587,0.26873011
