,trade_date,Close_to_Close_Vol,EWMA_Vol,Parkinson_Vol,Garman_Klass_Vol,Rogers_Satchell_Vol,Yang_Zhang_Vol
0,2015-04-17,,0.10347004,,,,
1,2015-04-20,,0.2140675,,,,
2,2015-04-21,,0.64492619,,,,
3,2015-04-22,,0.5518414,,,,
4,2015-04-23,,0.49051878,,,,
5,2015-04-24,,0.44348729,,,,
6,2015-04-27,,0.40410223,,,,
7,2015-04-28,,0.40127453,,,,
8,2015-04-29,,0.38856427,,,,
9,2015-04-30,,0.36322606,,,,
10,2015-05-04,,0.34041882,,,,
11,2015-05-05,,0.34637979,,,,
12,2015-05-06,,0.33385714,,,,
13,2015-05-07,,0.3267586,,,,
14,2015-05-08,,0.34977115,,,,
15,2015-05-11,,0.38204052,,,,
16,2015-05-12,,0.37466597,,,,
17,2015-05-13,,0.35843021,,,,
18,2015-05-14,,0.34420152,,,,
19,2015-05-15,,0.32949782,,,,
20,2015-05-18,,0.33584585,,,,
21,2015-05-19,0.34895729,0.36071393,,,,
22,2015-05-20,0.35035689,0.35537223,,,,
23,2015-05-21,0.35962573,0.40003988,,,,
24,2015-05-22,0.30621783,0.38441044,,,,
25,2015-05-25,0.30955935,0.38284591,,,,
26,2015-05-26,0.34562581,0.43904519,,,,
27,2015-05-27,0.34698319,0.42271504,,,,
28,2015-05-28,0.41516358,0.4722356,,,,
29,2015-05-29,0.39832436,0.45906225,,,,
30,2015-06-01,0.47200289,0.57146288,,,,
31,2015-06-02,0.47128527,0.55756378,,,,
32,2015-06-03,0.4785202,0.54067434,,,,
33,2015-06-04,0.47553938,0.52922482,,,,
34,2015-06-05,0.46670468,0.51174351,,,,
35,2015-06-08,0.48228345,0.5116492,,,,
36,2015-06-09,0.47815733,0.49558659,,,,
37,2015-06-10,0.47235554,0.49094138,,,,
38,2015-06-11,0.47366599,0.48471827,,,,
39,2015-06-12,0.47299821,0.47236978,,,,
40,2015-06-15,0.48412959,0.4621668,0.54167176,,0.56873227,
41,2015-06-16,0.50808879,0.46922698,0.54951932,0.5589651,0.57407732,0.64355854
42,2015-06-17,0.5061652,0.45938509,0.5586308,0.57257479,0.58880439,0.65448027
43,2015-06-18,0.51808099,0.46411828,0.55787992,0.5722929,0.58798603,0.64984553
44,2015-06-19,0.56083348,0.50586336,,,,
45,2015-06-23,0.54152543,0.49206575,,,,
46,2015-06-24,0.54518549,0.48253604,,,,
47,2015-06-25,0.59034106,0.54395503,,,,
48,2015-06-26,0.61435223,0.62378425,,,,
49,2015-06-29,0.6937715,0.73536962,,,,
50,2015-06-30,0.73349664,0.76714946,,,,
51,2015-07-01,0.7995744,0.85362646,,,,
52,2015-07-02,0.73063343,0.83051444,,,,
53,2015-07-03,0.72150436,0.81592482,,,,
54,2015-07-06,0.72566809,0.79019122,,,,
55,2015-07-07,0.82323763,0.92853834,,,,
56,2015-07-08,0.84578849,0.96702374,,,,
57,2015-07-09,0.94158115,1.00966064,,,,
58,2015-07-10,1.01733199,1.04801426,,,,
59,2015-07-13,1.03180274,1.03332859,,,,
60,2015-07-14,1.02606704,1.00156327,,,,
61,2015-07-15,1.03375574,1.00751267,,,,
62,2015-07-16,1.06453554,0.99886404,,,,
63,2015-07-17,1.11598385,1.02232955,,,,
64,2015-07-20,1.1131215,0.999753,,,,
65,2015-07-21,1.11592389,0.97064176,,,,
66,2015-07-22,1.10592171,0.9407638,,,,
67,2015-07-23,1.1429,0.95911104,,,,
68,2015-07-24,1.14865634,0.94947778,,,,
69,2015-07-27,1.15834923,0.97661742,,,,
70,2015-07-28,1.12854185,0.94842605,,,,
71,2015-07-29,1.09581973,0.95331794,,,,
72,2015-07-30,1.08708611,0.95631766,,,,
73,2015-07-31,1.02927379,0.93091725,,,,
74,2015-08-03,1.03886477,0.92002601,,,,
75,2015-08-04,1.06782482,0.94582062,,,,
76,2015-08-05,1.07142104,0.9207543,,,,
77,2015-08-06,0.95901523,0.89272675,,,,
78,2015-08-07,0.89787718,0.87897158,,,,
79,2015-08-10,0.86662729,0.8827982,,,,
80,2015-08-11,0.81995978,0.85765222,,,,
81,2015-08-12,0.80971618,0.83304905,,,,
82,2015-08-13,0.81484149,0.817004,,,,
83,2015-08-14,0.77059632,0.79208744,,,,
84,2015-08-17,0.75832792,0.77696797,0.6505128,,0.59194887,
85,2015-08-18,0.79944644,0.85649248,0.6735103,0.62703268,0.60554749,0.69175767
86,2015-08-19,0.80302262,0.8475456,0.66766526,0.61576979,0.59729696,0.68725613
87,2015-08-20,0.80533993,0.82512365,,,,
88,2015-08-21,0.8217465,0.82085607,,,,
89,2015-08-24,0.839475,0.88607351,,,,
90,2015-08-25,0.89147578,0.95257961,,,,
91,2015-08-26,0.89171646,0.97952282,,,,
92,2015-08-27,0.95909204,1.0170762,,,,
93,2015-08-28,0.97095094,1.03070025,,,,
94,2015-08-31,0.97722852,1.03723273,,,,
95,2015-09-01,1.02494728,1.08435627,,,,
96,2015-09-02,1.01846917,1.0509085,,,,
97,2015-09-07,1.01261169,1.05977155,,,,
98,2015-09-08,1.07359083,1.09446182,,,,
99,2015-09-09,1.07271719,1.0607467,,,,
100,2015-09-10,1.06083666,1.02850257,,,,
101,2015-09-11,1.03811288,0.99872168,,,,
102,2015-09-14,1.09143038,1.05733295,,,,
103,2015-09-15,1.091474,1.02678798,,,,
104,2015-09-16,1.11442526,1.02819912,,,,
105,2015-09-17,1.11260035,0.99846438,,,,
106,2015-09-18,1.10479175,0.96836858,,,,
107,2015-09-21,1.08122416,0.9643757,,,,
108,2015-09-22,1.06645914,0.93652246,,,,
109,2015-09-23,1.06606642,0.90986454,,,,
110,2015-09-24,1.0614771,0.88522643,,,,
111,2015-09-25,1.02298545,0.88226652,,,,
112,2015-09-28,0.96493546,0.86605824,,,,
113,2015-09-29,0.91798992,0.84104059,,,,
114,2015-09-30,0.86363533,0.81514022,,,,
115,2015-10-08,0.83688452,0.81007932,,,,
116,2015-10-09,0.8043696,0.79603327,,,,
117,2015-10-12,0.71185371,0.78435028,,,,
118,2015-10-13,0.71109118,0.76067474,,,,
119,2015-10-14,0.67629082,0.73768968,,,,
120,2015-10-15,0.61488147,0.73679999,,,,
121,2015-10-16,0.61434857,0.71425026,,,,
122,2015-10-19,0.61628526,0.69440616,,,,
123,2015-10-20,0.61871327,0.67973994,,,,
124,2015-10-21,0.51892048,0.69387103,,,,
125,2015-10-22,0.51565805,0.68168158,,,,
126,2015-10-23,0.48534271,0.67521279,,,,
127,2015-10-26,0.4805013,0.65487988,,,,
128,2015-10-27,0.48065519,0.63509279,,,,
129,2015-10-28,0.46899086,0.62842277,,,,
130,2015-10-29,0.46451459,0.61176043,,,,
131,2015-10-30,0.45826753,0.59292843,,,,
132,2015-11-02,0.46294495,0.57854767,,,,
133,2015-11-03,0.41617545,0.56078647,,,,
134,2015-11-04,0.44803576,0.59705489,,,,
135,2015-11-05,0.44324288,0.57883003,,,,
136,2015-11-06,0.44828333,0.5745083,,,,
137,2015-11-09,0.43079691,0.55774363,,,,
138,2015-11-10,0.42205817,0.54099503,,,,
139,2015-11-11,0.41257687,0.53026187,,,,
140,2015-11-12,0.41412689,0.51411679,,,,
141,2015-11-13,0.41424093,0.49900124,,,,
