,trade_date,Close_to_Close_Vol,EWMA_Vol,Parkinson_Vol,Garman_Klass_Vol,Rogers_Satchell_Vol,Yang_Zhang_Vol
0,2014-03-03,,0.03728922,,,,
1,2014-03-04,,0.08321396,,,,
2,2014-03-05,,0.06717016,,,,
3,2014-03-06,,0.12221983,,,,
4,2014-03-07,,0.10774962,,,,
5,2014-03-10,,0.11804133,,,,
6,2014-03-11,,0.12651892,,,,
7,2014-03-12,,0.11656481,,,,
8,2014-03-13,,0.10855547,,,,
9,2014-03-14,,0.10346372,,,,
10,2014-03-17,,0.09695412,,,,
11,2014-03-18,,0.10887395,,,,
12,2014-03-19,,0.10882491,,,,
13,2014-03-20,,0.10383388,,,,
14,2014-03-21,,0.10094688,,,,
15,2014-03-24,,0.09672563,,,,
16,2014-03-25,,0.1024394,,,,
17,2014-03-26,,0.11213535,,,,
18,2014-03-27,,0.10826663,,,,
19,2014-03-28,,0.11778416,,,,
20,2014-03-31,,0.11397979,,,,
21,2014-04-01,0.11389922,0.12110763,,,,
22,2014-04-02,0.11425913,0.11701394,,,,
23,2014-04-03,0.11286622,0.1124871,0.12725111,,0.13317229,
24,2014-04-04,0.11816392,0.12099616,0.12880591,0.13177715,0.13244962,0.15734154
25,2014-04-08,0.1091526,0.11901105,0.12301565,0.12627443,0.12511764,0.14968906
26,2014-04-09,0.11018681,0.11487566,0.12465265,0.12841522,0.12743412,0.15112024
27,2014-04-10,0.10483303,0.11246262,0.12314224,0.1276154,0.12515898,0.14009489
28,2014-04-11,0.10140172,0.10857943,0.10936121,0.11084874,0.10390384,0.12210028
29,2014-04-14,0.1018171,0.10702621,0.10758808,0.10786309,0.10455814,0.11955299
30,2014-04-15,0.10181914,0.10407617,0.10824356,0.10861706,0.10533166,0.11914704
31,2014-04-16,0.10067771,0.10069618,0.10733536,0.10756856,0.10378086,0.11788642
32,2014-04-17,0.10284601,0.10497642,0.10639744,0.10436653,0.09738891,0.11353285
33,2014-04-18,0.09928805,0.10130054,0.10275316,0.10186196,0.10064694,0.11461983
34,2014-04-21,0.09376558,0.09790762,0.10116047,0.10062665,0.09977995,0.11316879
35,2014-04-22,0.09535322,0.10021498,0.10569068,0.10567218,0.10483046,0.11750555
36,2014-04-23,0.09871595,0.09859469,0.10639715,0.1066168,0.10733457,0.11871317
37,2014-04-24,0.10057183,0.09600128,0.10806308,0.10885972,0.11009861,0.12064453
38,2014-04-25,0.11839645,0.11741099,0.1131214,0.11140688,0.1104909,0.12311619
39,2014-04-28,0.11265737,0.11347477,0.10867295,0.10786453,0.10878106,0.12092834
40,2014-04-29,0.11248773,0.11144246,0.11027316,0.10984377,0.11073103,0.12186687
41,2014-04-30,0.10567107,0.10782037,0.10789903,0.10951524,0.11087517,0.12153442
42,2014-05-05,0.10855854,0.11079268,0.11149868,0.1129854,0.11513919,0.12497837
43,2014-05-06,0.10207016,0.10715209,0.10782187,0.11062731,0.11309361,0.1235446
44,2014-05-07,0.10376371,0.10799217,0.11049794,0.11331226,0.11524009,0.12522595
45,2014-05-08,0.10613438,0.10678761,0.11085774,0.11323697,0.11381373,0.12429317
46,2014-05-09,0.1030878,0.10990237,0.1102367,0.1136835,0.11414059,0.12556483
47,2014-05-12,0.10140176,0.10660078,0.11035122,0.11441089,0.1145927,0.12687373
48,2014-05-13,0.10150916,0.10371854,0.10818166,0.11144842,0.1115941,0.12383251
49,2014-05-14,0.10049977,0.10091432,0.10722449,0.11047794,0.11011367,0.12214504
50,2014-05-15,0.10337547,0.10169373,0.10639101,0.10839686,0.1080451,0.1215956
51,2014-05-16,0.10175081,0.0985947,0.10635005,0.10887587,0.10813209,0.12030642
52,2014-05-19,0.10103543,0.09546995,0.10679769,0.10968827,0.10888744,0.12082326
53,2014-05-20,0.10088863,0.092429,0.10734032,0.11049538,0.11010678,0.12187241
54,2014-05-21,0.09784843,0.09316539,0.10717484,0.11123138,0.11068565,0.12233989
55,2014-05-22,0.11016215,0.10695213,0.11044062,0.11149014,0.10827929,0.12362029
56,2014-05-23,0.11570064,0.11184696,0.11304045,0.11286914,0.10866937,0.12881278
57,2014-05-26,0.11275018,0.10848045,0.1100727,0.10999007,0.10612639,0.12757269
58,2014-05-27,0.13254758,0.13310936,0.11558137,0.10966258,0.10425496,0.12894225
59,2014-05-28,0.13298505,0.12981837,0.11468174,0.10821503,0.10280613,0.12918675
60,2014-05-29,0.11878985,0.12772422,0.10896865,0.10567,0.1018251,0.12644075
61,2014-05-30,0.11940553,0.12506661,0.11058972,0.10753645,0.10406645,0.12689776
62,2014-06-03,0.12102334,0.12516585,0.11026686,0.10624224,0.10308147,0.12735334
63,2014-06-04,0.12095813,0.12127427,0.11119143,0.10758059,0.10508399,0.12889579
64,2014-06-05,0.11889373,0.11986182,0.10883655,0.10523121,0.10135387,0.12601612
65,2014-06-06,0.11912563,0.11620253,0.10883414,0.10520064,0.10134202,0.12547323
66,2014-06-09,0.1175353,0.11307202,0.10739923,0.10419013,0.1008043,0.12476476
67,2014-06-10,0.14033747,0.14593447,0.11551122,0.10412039,0.10017483,0.12866502
68,2014-06-11,0.13579609,0.14190127,0.1156388,0.10594944,0.10370424,0.13180709
69,2014-06-12,0.13500767,0.13768909,0.11599527,0.10648184,0.10433353,0.13111136
70,2014-06-13,0.13506122,0.13415117,0.11907998,0.11098751,0.11090456,0.13676218
